id,title,main_picture,ranking,popularity,start_date,related_anime,related_manga,mean,genres,scoring_users,media_type,serialization,list_users,Genres,Action,Adventure,Fantasy,Psychological,Supernatural,Military,Demons,Drama,Horror,Seinen,Historical,Mystery,Shounen,Comedy,Super Power,Samurai,Slice of Life,Sports,School,Romance,Vampire,Sci-Fi,Ecchi,Game,Shoujo,Space,Thriller,Parody,Magic,Music,Shoujo Ai,Mecha,Josei,Shounen Ai,Gender Bender,Harem,Martial Arts,Kids,Police,Dementia,Cars
88639,"Ohayou, Ibarahime",https://api-cdn.myanimelist.net/images/manga/3/164641.jpg,91,843,2014-11-22,[],[],8.56,"[{'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",4364,manga,"[{'node': {'id': 95, 'name': 'Dessert'}}]",13269,"['Romance', 'Shoujo']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97244,Shimanami Tasogare,https://api-cdn.myanimelist.net/images/manga/2/174018.jpg,92,379,2015-03-06,[],[],8.56,"[{'id': 8, 'name': 'Drama'}, {'id': 40, 'name': 'Psychological'}, {'id': 41, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",9794,manga,"[{'node': {'id': 1295, 'name': 'HiBaNa'}}]",26862,"['Drama', 'Psychological', 'Seinen', 'Slice of Life']",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Gintama,https://api-cdn.myanimelist.net/images/manga/1/143121.jpg,93,107,2003-12-08,[],"[{'node': {'id': 14022, 'title': '3-nen Z-gumi Ginpachi-sensei', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/28580.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/28580l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 1414, 'title': 'SKET Dance', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/173959.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/173959l.jpg'}}, 'relation_type': 'character', 'relation_type_formatted': 'Character'}, {'node': {'id': 91209, 'title': 'Gekijouban Gintama: Kanketsu-hen - Yorozuya yo Eien Nare', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/160222.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/160222l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}]",8.55,"[{'id': 1, 'name': 'Action'}, {'id': 21, 'name': 'Samurai'}, {'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 13, 'name': 'Historical'}, {'id': 20, 'name': 'Parody'}, {'id': 27, 'name': 'Shounen'}]",30418,manga,"[{'node': {'id': 83, 'name': 'Shounen Jump (Weekly)'}}]",68685,"['Action', 'Samurai', 'Comedy', 'Sci-Fi', 'Historical', 'Parody', 'Shounen']",1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Kidou Senshi Gundam: The Origin,https://api-cdn.myanimelist.net/images/manga/1/151300.jpg,94,1348,2001-06-25,[],"[{'node': {'id': 9889, 'title': 'Kidou Senshi Gundam', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/148121.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/148121l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}, {'node': {'id': 9977, 'title': 'Kidou Senshi Gundam', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/128353.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/128353l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}]",8.55,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 8, 'name': 'Drama'}, {'id': 29, 'name': 'Space'}, {'id': 27, 'name': 'Shounen'}]",2185,manga,"[{'node': {'id': 68, 'name': 'Gundam Ace'}}]",8800,"['Action', 'Mecha', 'Military', 'Sci-Fi', 'Drama', 'Space', 'Shounen']",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38071,Spirit Circle,https://api-cdn.myanimelist.net/images/manga/2/161198.jpg,95,364,2012-05-30,[],[],8.55,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 41, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",12018,manga,"[{'node': {'id': 88, 'name': 'Young King OURs'}}]",27892,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Seinen', 'Supernatural']",1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33327,Tokyo Ghoul,https://api-cdn.myanimelist.net/images/manga/3/114037.jpg,96,5,2011-09-08,[],"[{'node': {'id': 74847, 'title': 'Tokyo Ghoul', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/194456.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/194456l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 77815, 'title': 'Tokyo Ghoul: ""Jack""', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/134713.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/134713l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 80909, 'title': 'Tokyo Ghoul', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/140109.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/140109l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}, {'node': {'id': 81117, 'title': 'Tokyo Ghoul:re', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/145997.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/145997l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}]",8.54,"[{'id': 1, 'name': 'Action'}, {'id': 40, 'name': 'Psychological'}, {'id': 37, 'name': 'Supernatural'}, {'id': 7, 'name': 'Mystery'}, {'id': 8, 'name': 'Drama'}, {'id': 14, 'name': 'Horror'}, {'id': 41, 'name': 'Seinen'}]",164669,manga,"[{'node': {'id': 87, 'name': 'Young Jump'}}]",299391,"['Action', 'Psychological', 'Supernatural', 'Mystery', 'Drama', 'Horror', 'Seinen']",1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70261,Mushoku Tensei: Isekai Ittara Honki Dasu,https://api-cdn.myanimelist.net/images/manga/3/120337.jpg,97,384,2014-01-23,[],"[{'node': {'id': 70259, 'title': 'Mushoku Tensei: Isekai Ittara Honki Dasu', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/181049.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/181049l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}, {'node': {'id': 115498, 'title': 'Mushoku Tensei: Roxy datte Honki desu', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/220019.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/220019l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 125735, 'title': 'Mushoku Tensei: 4-koma ni Nattemo Honki Dasu', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/236976.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/236976l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}]",8.54,"[{'id': 10, 'name': 'Fantasy'}]",8823,novel,[],26680,['Fantasy'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Ouran Koukou Host Club,https://api-cdn.myanimelist.net/images/manga/5/19240.jpg,98,56,2002-07-24,[],"[{'node': {'id': 20777, 'title': 'Ouran Koukou Host Club', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/33182.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/33182l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 24339, 'title': 'Ouran Koukou Host Club Short Special', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/4/39258.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/4/39258l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 27029, 'title': 'Ouran Koukou Host Club University Special', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/59387.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/59387l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 107458, 'title': 'UraHos!!', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/196998.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/196998l.jpg'}}, 'relation_type': 'character', 'relation_type_formatted': 'Character'}]",8.54,"[{'id': 22, 'name': 'Romance'}, {'id': 4, 'name': 'Comedy'}, {'id': 44, 'name': 'Gender Bender'}, {'id': 35, 'name': 'Harem'}, {'id': 23, 'name': 'School'}, {'id': 8, 'name': 'Drama'}, {'id': 25, 'name': 'Shoujo'}]",49268,manga,"[{'node': {'id': 11, 'name': 'LaLa'}}]",98674,"['Romance', 'Comedy', 'Gender Bender', 'Harem', 'School', 'Drama', 'Shoujo']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
698,Neon Genesis Evangelion,https://api-cdn.myanimelist.net/images/manga/1/145061.jpg,99,111,1994-12-26,[],"[{'node': {'id': 21753, 'title': 'Shinseiki Evangelion: Ikari Shinji Tantei Nikki', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/145055.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/145055l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 760, 'title': 'Shinseiki Evangelion: Koutetsu no Girlfriend 2nd', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/145059.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/145059l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 3500, 'title': 'Shinseiki Evangelion: Ikari Shinji Ikusei Keikaku', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/172079.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/172079l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 5178, 'title': 'Neon Genesis Evangelion: Campus Apocalypse', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/4/30773.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/4/30773l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 25594, 'title': 'Evangelion: ANIMA', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/41191.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/41191l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}, {'node': {'id': 25632, 'title': 'Petit Eva: Evangelion@School', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/41714.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/41714l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 25633, 'title': 'Petit Eva Bokura Tanken Doukoukai', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/41715.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/41715l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 49859, 'title': 'Neon Genesis Evangelion: Comic Tribute', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/181288.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/181288l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}, {'node': {'id': 82801, 'title': 'Tony Takezaki no Evangelion', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/143805.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/143805l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 99614, 'title': 'Shinseiki Evangelion: Pikopiko Chuugakusei Densetsu', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/210797.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/210797l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}]",8.54,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",31185,manga,"[{'node': {'id': 27, 'name': 'Shounen Ace'}}]",67191,"['Action', 'Drama', 'Mecha', 'Mystery', 'Psychological', 'Sci-Fi', 'Shounen']",1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13245,Chihayafuru,https://api-cdn.myanimelist.net/images/manga/2/135341.jpg,100,357,2007-12-28,[],"[{'node': {'id': 64123, 'title': 'Chihayafuru: Chuugakusei-hen', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/109713.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/109713l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}]",8.54,"[{'id': 30, 'name': 'Sports'}, {'id': 11, 'name': 'Game'}, {'id': 8, 'name': 'Drama'}, {'id': 42, 'name': 'Josei'}]",8825,manga,"[{'node': {'id': 306, 'name': 'Be-Love'}}]",28258,"['Sports', 'Game', 'Drama', 'Josei']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1325,Hi no Tori (1967),https://api-cdn.myanimelist.net/images/manga/3/159419.jpg,101,857,1967-01,[],"[{'node': {'id': 89809, 'title': 'Hi no Tori', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/159420.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/159420l.jpg'}}, 'relation_type': 'alternative_setting', 'relation_type_formatted': 'Alternative setting'}, {'node': {'id': 112924, 'title': 'Hi no Tori 2772', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/207116.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/207116l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}]",8.53,"[{'id': 10, 'name': 'Fantasy'}, {'id': 40, 'name': 'Psychological'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 13, 'name': 'Historical'}, {'id': 8, 'name': 'Drama'}, {'id': 29, 'name': 'Space'}, {'id': 27, 'name': 'Shounen'}]",2503,manga,"[{'node': {'id': 301, 'name': 'Manga Shounen'}}]",13018,"['Fantasy', 'Psychological', 'Romance', 'Supernatural', 'Sci-Fi', 'Historical', 'Drama', 'Space', 'Shounen']",0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8157,Kamisama Hajimemashita,https://api-cdn.myanimelist.net/images/manga/1/167521.jpg,102,120,2008-02-20,[],"[{'node': {'id': 88679, 'title': 'Kamisama Hajimemashita: Kurama-yama Yawa', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/154677.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/154677l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 110668, 'title': 'Kamisama Hajimemashita: Sonogo no Futari', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/213115.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/213115l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}]",8.53,"[{'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}, {'id': 37, 'name': 'Supernatural'}]",26353,manga,"[{'node': {'id': 21, 'name': 'Hana to Yume'}}]",64134,"['Comedy', 'Demons', 'Fantasy', 'Romance', 'Shoujo', 'Supernatural']",0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29211,Gekkan Shoujo Nozaki-kun,https://api-cdn.myanimelist.net/images/manga/3/208752.jpg,103,139,2011-08-25,[],"[{'node': {'id': 80151, 'title': 'Gekkan Shoujo Nozaki-kun Anthology', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/138923.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/138923l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}]",8.53,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",17452,manga,"[{'node': {'id': 419, 'name': 'Gangan Online'}}]",57700,"['Comedy', 'Romance', 'School']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92559,Diamond no Ace Act II,https://api-cdn.myanimelist.net/images/manga/3/167576.jpg,104,1255,2015-08-19,[],"[{'node': {'id': 10884, 'title': 'Diamond no Ace', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/14653.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/14653l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}]",8.53,"[{'id': 30, 'name': 'Sports'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",3718,manga,"[{'node': {'id': 8, 'name': 'Shounen Magazine (Weekly)'}}]",9382,"['Sports', 'School', 'Shounen']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113010,Bakemonogatari,https://api-cdn.myanimelist.net/images/manga/2/210355.jpg,105,796,2018-03-14,[],"[{'node': {'id': 14893, 'title': 'Monogatari Series: First Season', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/5/173535.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/5/173535l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}]",8.53,"[{'id': 1, 'name': 'Action'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}, {'id': 4, 'name': 'Comedy'}, {'id': 32, 'name': 'Vampire'}, {'id': 7, 'name': 'Mystery'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}]",3972,manga,"[{'node': {'id': 8, 'name': 'Shounen Magazine (Weekly)'}}]",13945,"['Action', 'Romance', 'Supernatural', 'Comedy', 'Vampire', 'Mystery', 'Drama', 'Shounen']",1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Eyeshield 21,https://api-cdn.myanimelist.net/images/manga/2/165586.jpg,106,155,2002-07-23,[],"[{'node': {'id': 93595, 'title': 'Eyeshield 21', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/165452.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/165452l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}, {'node': {'id': 13891, 'title': 'Kakioroshi Manga Bangai-hen: Valentine Special', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/5/24672.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/5/24672l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}, {'node': {'id': 11926, 'title': 'Jump Super Stars', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/23304.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/23304l.jpg'}}, 'relation_type': 'character', 'relation_type_formatted': 'Character'}]",8.52,"[{'id': 1, 'name': 'Action'}, {'id': 30, 'name': 'Sports'}, {'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}]",27858,manga,"[{'node': {'id': 83, 'name': 'Shounen Jump (Weekly)'}}]",53469,"['Action', 'Sports', 'Comedy', 'Shounen']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8586,The Breaker,https://api-cdn.myanimelist.net/images/manga/2/55867.jpg,107,49,2007-06-01,[],"[{'node': {'id': 22651, 'title': 'The Breaker: New Waves', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/62105.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/62105l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}]",8.52,"[{'id': 1, 'name': 'Action'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 8, 'name': 'Drama'}]",55492,manhwa,"[{'node': {'id': 926, 'name': 'Young Champ'}}]",106566,"['Action', 'Martial Arts', 'Comedy', 'School', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3807,Juuni Kokuki,https://api-cdn.myanimelist.net/images/manga/3/157938.jpg,108,1962,1992-06-20,[],[],8.51,"[{'id': 10, 'name': 'Fantasy'}]",1010,novel,[],6294,['Fantasy'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7519,Kami nomi zo Shiru Sekai,https://api-cdn.myanimelist.net/images/manga/2/188974.jpg,109,63,2008-04-09,[],"[{'node': {'id': 23032, 'title': 'Kami nomi zo Shiru Sekai', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/41720.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/41720l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 49127, 'title': 'Magical☆Star Kanon 100%', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/88467.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/88467l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 79883, 'title': 'Kami nomi zo Shiru Sekai: On the Train+Pilot Films', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/160833.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/160833l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}]",8.51,"[{'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}, {'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",48779,manga,"[{'node': {'id': 229, 'name': 'Shounen Sunday'}}]",91788,"['Fantasy', 'Romance', 'Supernatural', 'Comedy', 'Harem', 'School', 'Shounen']",0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48621,Koe no Katachi,https://api-cdn.myanimelist.net/images/manga/5/86737.jpg,110,171,2011-01-08,[],"[{'node': {'id': 56805, 'title': 'Koe no Katachi', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/120529.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/120529l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}]",8.51,"[{'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",29071,one_shot,"[{'node': {'id': 450, 'name': 'Bessatsu Shounen Magazine'}}]",49844,"['Drama', 'School', 'Shounen']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
